"","yearID","Rank","R","H","X2B","X3B","HR","BB","SO","SB","CS","ER","IPouts","HA","HRA","BBA","playoff_nextyear","TeamSalary"
"546",2005,3,726,1413,327,19,175,531,1162,79,34,635,4314,1382,169,569,"N",0.54737408337462
"547",2005,3,688,1441,269,32,134,485,978,102,44,604,4393,1458,169,348,"Y",0.770123672446218
"548",2005,1,886,1552,259,16,229,637,989,84,27,718,4292,1495,164,463,"Y",2.8551954384299
"549",2005,3,722,1421,279,32,175,486,1075,153,40,599,4307,1390,135,491,"Y",1.38856674097994
"550",2005,2,772,1476,310,20,155,537,819,31,22,594,4351,1315,154,504,"Y",0.759703331427224
"551",2005,2,807,1494,282,35,167,639,1083,116,27,672,4305,1379,189,487,"N",1.30928974191805
"552",2005,6,680,1445,292,38,139,471,1092,73,30,706,4308,1456,162,612,"N",0.522676930220902
"553",2005,1,684,1416,269,39,130,600,977,99,44,668,4366,1452,146,503,"Y",0.867507363794188
"554",2005,4,699,1408,289,34,130,466,986,102,47,712,4283,1483,179,496,"N",1.20282080897647
"555",2005,3,649,1427,299,26,128,431,901,71,35,695,4333,1456,151,592,"N",1.23633592341175
"556",2005,1,805,1494,287,26,170,534,947,83,36,560,4337,1399,153,443,"Y",1.26247913158706
"557",2005,5,750,1519,289,40,157,412,990,151,49,851,4265,1570,194,615,"N",0.406801553284045
"558",2005,3,865,1528,311,29,260,495,1112,67,15,794,4320,1589,159,522,"N",0.76550452038673
"559",2005,3,775,1480,307,39,136,486,955,72,35,653,4341,1475,185,444,"N",0.626662678290052
"560",2005,5,639,1367,311,32,117,491,1090,45,45,627,4374,1456,140,539,"N",0.665891204089024
"561",2006,4,773,1506,331,38,160,504,965,76,30,727,4379,1503,168,536,"Y",0.771289209654287
"562",2006,3,849,1510,312,26,222,526,1169,52,35,736,4324,1529,183,572,"N",1.16508213803325
"563",2006,4,768,1556,288,20,164,474,878,121,32,843,4257,1579,216,613,"N",0.938011262357268
"564",2006,3,820,1510,327,16,192,672,1056,51,23,773,4324,1570,181,509,"Y",1.55202981659809
"565",2006,3,868,1586,291,20,236,502,1056,93,48,743,4347,1534,200,433,"N",1.32782957999457
"566",2006,6,716,1496,271,46,166,395,928,121,49,758,4317,1396,210,687,"Y",1.22023191195798
"567",2006,3,749,1419,291,12,217,614,1192,124,33,725,4337,1576,213,464,"N",0.787123464915718
"568",2006,4,870,1576,351,27,196,556,1204,55,23,698,4270,1583,166,429,"Y",0.724085646193086
"569",2006,4,813,1504,325,54,157,561,1108,85,50,749,4342,1549,155,553,"Y",0.532847120806681
"570",2006,2,822,1548,294,40,203,430,1133,60,40,618,4344,1420,160,489,"N",1.06759216621852
"571",2006,4,758,1454,309,42,182,497,1249,110,58,696,4300,1465,166,622,"N",0.189597325756438
"572",2006,2,735,1407,275,27,174,585,1076,79,36,666,4406,1425,182,480,"N",1.14618325907223
"573",2006,5,757,1515,335,37,124,474,1040,65,34,896,4279,1648,213,637,"N",0.611172403934498
"574",2006,2,766,1539,309,29,159,486,914,148,57,652,4358,1410,158,471,"Y",1.33715124497633
"575",2006,2,820,1552,307,58,153,601,959,128,49,686,4381,1524,152,492,"N",1.27221643209242
"576",2006,4,730,1400,301,20,180,502,1233,71,37,763,4277,1454,177,514,"N",0.743945880452313
"577",2006,1,801,1608,275,34,143,490,872,101,42,632,4318,1490,182,356,"N",0.819255918020592
"578",2006,1,930,1608,327,21,210,649,1053,139,35,708,4331,1463,170,496,"Y",2.51559821435533
"579",2006,1,834,1469,323,41,200,547,1071,146,35,673,4384,1402,180,527,"N",1.3063039674872
"580",2006,1,771,1429,266,22,175,650,976,61,20,679,4355,1525,162,529,"N",0.804356836400281
"581",2006,2,865,1518,294,41,216,626,1203,92,25,747,4381,1561,211,512,"Y",1.14074142878421
"582",2006,5,691,1462,286,17,141,459,1200,68,23,720,4305,1545,156,620,"N",0.603725622148917
"583",2006,1,731,1465,298,38,161,564,1104,123,31,629,4391,1385,176,468,"N",0.903256068861053
"584",2006,4,756,1540,266,42,172,404,974,106,37,739,4340,1500,183,560,"N",1.13669012103622
"585",2006,3,746,1418,297,52,163,494,891,58,25,735,4289,1422,153,584,"N",1.16378394912594
"586",2006,1,781,1484,292,27,184,531,922,59,32,721,4289,1475,193,504,"N",1.14872822986221
"587",2006,5,689,1395,267,33,190,441,1106,134,52,782,4261,1600,180,606,"N",0.451239011965481
"588",2006,3,835,1571,357,23,183,505,1061,53,24,731,4294,1558,162,496,"N",0.881707518327363
"589",2006,2,809,1591,348,27,199,514,906,65,33,694,4285,1447,185,504,"N",0.922237886556126
"590",2006,5,746,1437,322,22,164,594,1156,123,62,803,4309,1535,193,584,"N",0.815986364055398
"591",2007,1,712,1350,286,40,171,532,1111,109,24,662,4323,1446,169,546,"N",0.630691373926637
"592",2007,3,810,1562,328,27,176,534,1149,64,30,665,4369,1442,172,537,"N",1.05734914789283
"593",2007,4,756,1529,306,30,142,500,939,144,42,827,4316,1491,161,696,"N",1.12862141943218
"594",2007,1,867,1561,352,35,166,689,1042,96,24,618,4316,1350,151,482,"Y",1.73246880917309
"595",2007,4,693,1341,249,20,190,532,1149,78,45,763,4322,1556,174,499,"Y",1.3163360466786
"596",2007,1,752,1530,340,28,151,500,1054,86,33,650,4340,1340,165,573,"Y",1.20730135099519
"597",2007,5,783,1496,293,23,204,536,1113,97,31,796,4349,1605,198,482,"N",0.830039383544124
"598",2007,1,811,1504,305,27,178,590,1202,72,41,658,4388,1519,146,410,"N",0.747044953852334
"599",2007,2,860,1591,313,36,171,622,1152,100,31,706,4416,1497,164,504,"N",0.654595715695327
"600",2007,2,887,1652,352,50,177,474,1054,103,30,735,4342,1498,174,566,"N",1.14831175207224
"601",2007,5,790,1504,340,38,201,521,1332,105,34,793,4331,1617,176,661,"N",0.36952964413533
"602",2007,4,723,1457,293,30,167,547,1043,65,33,761,4394,1566,206,510,"N",1.06302002949069
"603",2007,5,706,1447,300,46,102,428,1069,78,44,716,4312,1547,168,520,"N",0.812978541338344
"604",2007,1,822,1578,324,23,123,507,883,139,55,674,4305,1480,151,477,"Y",1.32335549889535
"605",2007,4,735,1544,276,35,129,511,864,137,50,677,4350,1443,146,518,"Y",1.31370379449263
"606",2007,2,801,1455,310,37,231,501,1137,96,32,708,4333,1513,161,507,"Y",0.859855642423463
"607",2007,3,718,1460,273,36,118,512,839,112,30,663,4310,1505,185,420,"N",0.865342806969085
"608",2007,2,968,1656,326,32,201,637,991,123,40,724,4352,1498,150,578,"N",2.29248459528116
"609",2007,2,804,1543,294,27,177,549,981,200,46,687,4357,1415,165,570,"N",1.39579491334816
"610",2007,3,741,1430,295,16,171,664,1119,52,20,689,4344,1468,138,530,"N",0.961367459740717
"611",2007,1,892,1558,326,41,213,641,1205,138,19,767,4375,1555,198,558,"Y",1.08323911645027
"612",2007,6,724,1463,322,31,148,463,1135,68,30,793,4343,1627,174,518,"N",0.466806690734479
"613",2007,3,741,1408,322,31,171,557,1229,55,24,611,4454,1406,119,474,"N",0.703890161078186
"614",2007,2,794,1629,284,22,153,389,861,81,30,754,4303,1578,147,546,"N",1.28955432303539
"615",2007,5,683,1407,267,37,131,532,907,119,33,677,4361,1442,133,593,"N",1.09281855501706
"616",2007,3,725,1513,279,13,141,506,909,56,33,741,4307,1514,168,509,"N",1.09363941302978
"617",2007,5,782,1500,291,36,187,545,1324,131,48,879,4289,1649,199,568,"Y",0.292206653236917
"618",2007,4,816,1460,298,36,179,503,1224,88,25,755,4290,1525,155,668,"N",0.827540422216122
"619",2007,3,753,1434,344,24,165,533,1044,57,22,644,4346,1383,157,479,"N",0.99256871286762
"620",2007,4,673,1415,309,31,123,524,1128,69,23,736,4340,1502,187,580,"N",0.447543072956701
"621",2008,2,720,1355,318,47,159,587,1287,58,23,635,4304,1403,147,451,"N",0.739734043431046
"622",2008,4,753,1514,316,33,130,618,1023,58,27,714,4322,1439,156,586,"N",1.14381085466968
"623",2008,5,782,1486,322,30,172,533,990,81,37,810,4266,1538,184,687,"N",0.750835566327966
"624",2008,2,845,1565,353,33,173,646,1068,120,35,645,4339,1369,147,548,"Y",1.49046990618691
"625",2008,1,811,1458,296,13,235,540,1016,67,34,658,4373,1471,156,460,"N",1.3541420264032
"626",2008,1,855,1552,329,21,184,636,1186,87,34,624,4352,1329,160,548,"N",1.32236941544487
"627",2008,5,704,1351,269,24,187,560,1125,85,47,729,4327,1542,201,557,"N",0.828174262893324
"628",2008,3,805,1455,339,22,171,560,1213,77,29,711,4311,1530,170,444,"N",0.882393552581298
"629",2008,3,747,1462,310,28,160,570,1209,141,37,766,4338,1547,148,562,"Y",0.76714093855823
"630",2008,5,821,1529,293,41,200,572,1076,63,31,786,4335,1541,172,644,"N",1.5384630580946
"631",2008,3,770,1397,302,28,208,543,1371,76,28,707,4306,1421,161,586,"N",0.243716739101206
"632",2008,3,712,1432,284,22,167,449,1051,114,52,691,4276,1453,197,492,"N",0.993688215253431
"633",2008,4,691,1507,303,28,120,392,1005,79,38,720,4337,1473,159,515,"N",0.650821966729444
"634",2008,1,765,1486,274,25,159,481,987,129,48,644,4354,1455,160,457,"Y",1.3320961844148
"635",2008,1,700,1455,271,29,137,543,1032,126,43,591,4342,1381,123,480,"Y",1.32508132355436
"636",2008,2,750,1398,324,35,198,550,1203,108,38,623,4367,1415,175,528,"N",0.904377201351906
"637",2008,2,829,1572,298,49,111,529,979,102,42,675,4377,1568,183,406,"Y",0.636153775647342
"638",2008,3,789,1512,289,20,180,535,1015,118,39,685,4325,1478,143,489,"Y",2.32299142583919
"639",2008,2,799,1491,274,38,172,619,1024,138,36,662,4393,1415,163,590,"N",1.53967183680473
"640",2008,3,646,1318,270,23,125,574,1226,88,21,640,4305,1364,135,576,"N",0.535973753881056
"641",2008,1,799,1407,291,36,214,586,1117,136,25,625,4349,1444,160,533,"Y",1.09368751242314
"642",2008,6,735,1454,314,21,153,474,1039,57,19,822,4365,1631,176,657,"N",0.544048558801793
"643",2008,5,637,1390,264,27,154,518,1259,36,17,714,4375,1466,165,561,"N",0.823256920260909
"644",2008,4,671,1498,285,20,124,417,890,90,32,754,4306,1544,161,626,"N",1.31477850191645
"645",2008,4,640,1452,311,37,94,452,1044,108,46,701,4326,1416,147,652,"N",0.85584951851488
"646",2008,4,779,1585,283,26,174,577,985,73,32,677,4362,1517,163,496,"Y",1.11318092955709
"647",2008,1,774,1443,284,37,180,626,1224,142,50,618,4373,1349,166,526,"N",0.489641382129064
"648",2008,2,901,1619,376,35,194,595,1207,81,25,860,4326,1647,176,625,"N",0.756602126844911
"649",2008,4,714,1453,303,32,126,521,938,80,27,561,4340,1330,134,467,"N",1.09272679146273
"650",2008,5,641,1376,269,26,117,534,1095,81,43,742,4302,1496,190,588,"N",0.614121710920449
"651",2009,5,720,1408,307,45,173,571,1298,102,40,711,4343,1470,168,525,"N",0.823149983071024
"652",2009,3,735,1459,300,20,149,602,1064,58,26,581,4388,1399,119,530,"Y",1.08896145328725
"653",2009,5,741,1508,307,19,160,517,1013,76,37,817,4287,1633,218,546,"N",0.755443234722604
"654",2009,2,872,1495,335,25,212,659,1120,126,39,695,4310,1494,167,530,"N",1.36613618513147
"655",2009,3,724,1410,246,20,184,534,1022,113,49,663,4319,1438,169,507,"N",1.08155732519292
"656",2009,2,707,1398,293,29,161,592,1185,56,34,616,4336,1329,160,586,"N",1.51770519423049
"657",2009,4,673,1349,280,25,158,531,1129,96,40,677,4375,1420,188,577,"Y",0.828135491916738
"658",2009,4,773,1468,314,28,161,582,1211,84,31,806,4302,1570,183,598,"N",0.91843366525374
"659",2009,2,804,1408,300,50,190,660,1277,106,55,675,4315,1427,141,528,"N",0.846627067267965
"660",2009,2,743,1443,245,35,183,540,1114,72,33,690,4341,1449,182,594,"N",1.29565030780785
"661",2009,2,772,1493,296,25,159,568,1226,75,35,690,4339,1425,160,601,"N",0.41468413180341
"662",2009,5,643,1415,270,32,142,448,990,113,44,722,4290,1521,176,546,"N",1.15955309003786
"663",2009,4,686,1432,276,51,144,457,1091,88,29,765,4278,1486,166,600,"N",0.793919975578556
"664",2009,1,883,1604,293,33,173,547,1054,148,63,715,4335,1513,180,523,"N",1.28015740737454
"665",2009,1,780,1511,278,39,145,607,1068,116,48,558,4420,1265,127,584,"N",1.13048645012525
"666",2009,3,785,1447,281,37,182,610,1231,68,37,770,4305,1498,207,607,"N",0.902709758041352
"667",2009,1,817,1539,271,40,172,585,1021,85,32,726,4359,1542,185,466,"Y",0.735151474958188
"668",2009,1,915,1604,325,21,244,663,1014,111,28,687,4350,1386,181,574,"Y",2.26795303369077
"669",2009,4,671,1472,295,49,95,526,928,122,44,705,4278,1452,158,616,"N",1.68168056993834
"670",2009,4,759,1464,307,21,135,527,1046,133,48,685,4342,1486,156,523,"N",0.696994477926619
"671",2009,1,820,1439,312,35,224,589,1155,119,28,673,4367,1479,189,489,"Y",1.27222090204112
"672",2009,6,636,1364,289,34,125,499,1142,90,32,723,4255,1491,152,563,"N",0.548194994567612
"673",2009,4,638,1315,265,31,141,586,1182,82,29,704,4352,1422,167,603,"N",0.487858982525097
"674",2009,3,640,1430,280,19,160,421,1093,89,33,625,4358,1359,172,534,"N",1.11348178882148
"675",2009,3,657,1411,275,43,122,392,1158,78,28,571,4338,1268,140,584,"Y",0.934727461990802
"676",2009,1,730,1436,294,29,160,528,1041,75,31,586,4322,1407,123,460,"N",0.99666955601081
"677",2009,3,803,1434,297,36,199,642,1229,194,61,686,4282,1421,183,515,"Y",0.712790099802622
"678",2009,2,784,1436,296,27,224,472,1253,149,36,698,4304,1432,171,531,"Y",0.767569790303254
"679",2009,4,798,1516,339,13,209,548,1028,73,23,720,4353,1509,181,551,"N",0.906715399153569
"680",2009,5,710,1416,271,38,156,617,1208,73,40,791,4273,1533,173,629,"N",0.674680747426691
"681",2010,5,713,1366,301,34,180,589,1529,86,41,765,4296,1503,210,548,"Y",0.669351012127167
"682",2010,2,738,1411,312,25,139,634,1140,63,29,569,4318,1326,126,505,"N",0.930678082150668
"683",2010,5,613,1440,264,21,133,424,1056,76,34,733,4309,1508,186,520,"N",0.899688068266561
"684",2010,3,818,1511,358,22,211,587,1140,68,17,679,4370,1402,152,580,"N",1.79080321301057
"685",2010,2,752,1467,263,21,177,467,922,160,74,658,4339,1471,136,490,"N",1.16335220516674
"686",2010,5,685,1414,298,27,149,479,1236,55,31,668,4310,1409,154,605,"N",1.61620300812366
"687",2010,1,790,1515,293,30,188,522,1218,93,43,648,4359,1404,158,524,"N",0.791092088807593
"688",2010,4,646,1362,290,20,128,545,1184,91,33,684,4299,1477,147,572,"N",0.674706422922865
"689",2010,3,770,1452,270,54,173,585,1274,99,42,663,4326,1405,139,525,"N",0.92851005576214
"690",2010,3,751,1515,308,32,152,546,1147,69,30,690,4333,1445,142,537,"Y",1.35445072421541
"691",2010,3,719,1403,294,37,152,514,1375,92,26,652,4315,1433,134,549,"N",0.628689939909877
"692",2010,4,611,1348,252,25,108,415,1025,100,36,654,4318,1446,140,548,"N",1.01811782985195
"693",2010,5,676,1534,279,31,121,471,905,115,50,794,4310,1553,176,551,"N",0.78716392034392
"694",2010,3,681,1363,276,19,155,466,1070,104,52,651,4348,1422,148,565,"N",1.15711120035938
"695",2010,4,667,1368,270,29,120,533,1184,92,50,643,4325,1323,134,539,"N",1.05121726707026
"696",2010,3,750,1471,293,33,182,546,1216,81,26,733,4317,1487,173,582,"Y",0.894129575178401
"697",2010,1,781,1521,318,41,142,559,967,68,28,638,4358,1493,155,383,"N",1.07548252535135
"698",2010,2,859,1485,275,32,201,662,1136,103,30,651,4327,1349,179,540,"Y",2.27459872162111
"699",2010,4,656,1361,266,40,128,502,1095,130,44,597,4359,1438,135,545,"N",1.48186511893016
"700",2010,2,663,1396,276,30,109,527,1061,156,38,566,4295,1315,153,512,"N",0.609124512093883
"701",2010,1,772,1451,290,34,166,560,1064,108,21,594,4369,1402,168,416,"Y",1.56460430858893
"702",2010,6,587,1303,276,27,126,463,1207,87,36,784,4235,1567,167,538,"N",0.385208150337736
"703",2010,2,665,1338,236,24,132,538,1183,124,50,549,4369,1305,139,517,"N",0.416695716940766
"704",2010,4,513,1274,227,16,101,459,1184,142,39,628,4314,1402,157,452,"N",0.953677620287826
"705",2010,1,697,1411,284,30,162,487,1099,55,32,546,4383,1279,134,578,"N",1.08741222653403
"706",2010,2,736,1456,285,18,150,541,1027,79,41,577,4361,1412,133,477,"Y",1.03118391877952
"707",2010,1,802,1343,295,37,160,672,1292,172,47,611,4361,1347,175,478,"Y",0.792877177969258
"708",2010,1,787,1556,268,25,162,511,986,123,48,636,4366,1355,162,551,"Y",0.609076491983907
"709",2010,4,755,1364,319,21,257,471,1164,58,20,676,4322,1407,150,539,"N",0.686061415107994
"710",2010,5,655,1355,250,31,149,503,1220,110,41,658,4305,1469,151,512,"N",0.676867482206364
"711",2011,1,731,1357,293,37,172,531,1249,133,55,609,4330,1414,159,442,"N",0.577910552083056
"712",2011,2,641,1345,244,16,173,504,1260,77,44,572,4439,1332,125,521,"Y",0.937358879667505
"713",2011,5,708,1434,273,13,191,452,1120,81,25,786,4340,1568,210,535,"Y",0.919057740084574
"714",2011,3,875,1600,352,35,203,578,1108,102,42,680,4372,1366,156,540,"N",1.74281380095966
"715",2011,3,654,1387,252,16,154,475,989,81,53,665,4380,1463,147,439,"N",1.37678675360793
"716",2011,5,654,1423,285,36,148,425,1202,69,23,690,4303,1439,162,580,"N",1.34724824625948
"717",2011,3,735,1438,264,19,183,535,1250,97,50,678,4403,1414,185,539,"Y",0.818247330096382
"718",2011,2,704,1380,290,26,154,494,1269,89,42,683,4360,1482,153,463,"N",0.525514167536197
"719",2011,4,735,1429,274,40,163,555,1201,118,42,713,4343,1471,176,522,"N",0.949699086062897
"720",2011,1,787,1540,297,34,169,521,1143,49,20,647,4320,1406,149,492,"Y",1.13880441895702
"721",2011,5,625,1358,274,30,149,542,1244,95,41,640,4379,1403,149,500,NA,0.613509338812027
"722",2011,6,615,1442,309,28,95,401,1164,118,33,719,4305,1477,188,560,"N",0.761650554895642
"723",2011,4,730,1560,325,41,129,442,1006,153,58,716,4354,1487,163,557,"N",0.384757753365677
"724",2011,2,667,1394,289,34,155,442,1086,135,52,581,4395,1388,142,476,"N",1.49265113391375
"725",2011,3,644,1395,237,28,117,498,1087,126,40,563,4296,1287,132,507,"N",1.12252254650142
"726",2011,1,721,1422,276,31,185,481,1083,94,31,582,4325,1348,147,440,"N",0.921140282365511
"727",2011,5,619,1357,259,25,103,440,1048,92,39,724,4265,1564,161,480,"N",1.21461791109953
"728",2011,1,867,1452,267,33,222,627,1138,147,46,605,4375,1423,152,507,"Y",2.17929226409216
"729",2011,4,718,1477,309,39,108,571,1085,130,35,674,4344,1482,147,514,"N",1.28044980971092
"730",2011,3,645,1330,280,29,114,509,1094,117,43,597,4343,1380,136,519,"Y",0.716858038105269
"731",2011,1,713,1409,258,38,153,539,1024,96,24,495,4431,1320,120,404,"N",1.86363135554911
"732",2011,4,610,1325,277,35,107,489,1308,108,52,650,4348,1513,152,535,"N",0.485332171703171
"733",2011,5,593,1284,247,42,91,501,1320,170,44,551,4348,1324,125,521,"N",0.494189831295242
"734",2011,4,556,1263,253,22,109,435,1280,125,40,621,4299,1369,145,436,"N",0.927747563759253
"735",2011,2,570,1327,282,24,121,448,1122,85,51,522,4404,1260,96,559,"Y",1.27345780288553
"736",2011,2,762,1513,308,22,162,542,978,57,39,608,4386,1461,136,448,"Y",1.1359314597905
"737",2011,2,707,1324,273,37,172,571,1193,155,62,577,4347,1263,161,504,"N",0.442307340546547
"738",2011,1,855,1599,310,32,210,475,930,143,45,607,4324,1327,170,461,"Y",0.99442365182419
"739",2011,4,743,1384,285,34,186,525,1184,131,52,700,4376,1433,179,540,"N",0.674099634885556
"740",2011,3,624,1319,257,22,154,470,1323,106,38,577,4348,1403,129,477,"Y",0.687988579584279
"741",2012,3,734,1416,307,33,165,539,1266,93,51,626,4301,1432,155,417,"N",0.754974559650813
"742",2012,2,700,1341,263,30,149,567,1289,101,32,549,4336,1310,145,464,"Y",0.847295447269048
"743",2012,2,712,1375,270,16,214,480,1315,58,29,642,4449,1433,184,481,"N",0.791280177170165
"744",2012,5,734,1459,339,16,165,428,1197,97,31,754,4329,1449,190,529,"Y",1.77158438807102
"745",2012,2,748,1409,228,29,211,461,1203,109,43,646,4337,1365,186,503,"N",0.991422293904208
"746",2012,5,613,1297,265,36,137,447,1235,94,45,708,4241,1399,175,573,"N",0.902197233502083
"747",2012,1,669,1377,296,30,172,481,1266,87,27,540,4359,1356,152,427,"Y",0.840888547113229
"748",2012,4,667,1385,266,24,136,555,1087,110,44,766,4326,1503,174,543,"Y",0.802290023551454
"749",2012,5,758,1526,306,52,166,450,1213,100,40,824,4266,1637,198,566,"N",0.79860000479715
"750",2012,1,726,1467,279,39,163,511,1103,59,23,596,4292,1409,151,438,"Y",1.3533413759205
"751",2012,6,583,1276,238,28,146,463,1365,105,46,721,4270,1493,173,540,"N",0.620419560022329
"752",2012,3,676,1492,295,37,131,404,1032,132,38,693,4354,1504,163,542,"N",0.623132636110224
"753",2012,3,767,1518,273,22,187,449,1113,134,33,640,4300,1339,186,483,"N",1.58028093056498
"754",2012,2,637,1369,269,23,116,481,1156,104,44,538,4349,1277,122,539,"Y",0.973255757373356
"755",2012,5,609,1327,261,39,137,484,1228,149,41,655,4322,1448,133,495,"N",1.20785973534347
"756",2012,3,776,1442,300,39,202,466,1240,158,39,682,4361,1458,169,525,"N",0.998935169592012
"757",2012,5,701,1448,270,30,131,505,1069,135,37,762,4316,1536,198,465,"N",0.962427236231897
"758",2012,1,804,1462,280,13,245,565,1176,93,27,617,4336,1401,190,431,"N",2.01029285709982
"759",2012,4,650,1357,286,21,139,503,1250,79,38,651,4302,1368,161,488,"N",0.954949416484344
"760",2012,1,713,1315,267,32,195,550,1387,122,32,569,4410,1360,147,462,"Y",0.566424001044276
"761",2012,3,684,1414,271,28,158,454,1094,116,23,618,4354,1387,178,409,"N",1.78541773624053
"762",2012,4,651,1313,241,37,170,444,1354,73,52,615,4300,1357,153,490,"Y",0.643957255809568
"763",2012,4,651,1339,272,43,121,539,1238,155,46,640,4304,1356,162,539,"N",0.565116691687945
"764",2012,4,619,1285,241,27,149,466,1259,104,35,608,4370,1359,166,449,"N",0.838581667795526
"765",2012,1,718,1495,287,57,103,483,1097,118,39,593,4353,1361,142,489,"N",1.2031816853207
"766",2012,2,765,1526,290,37,159,533,1192,91,37,603,4388,1420,134,436,"Y",1.12830476450716
"767",2012,3,697,1293,250,30,175,571,1323,134,44,518,4379,1233,139,469,"Y",0.656452402022933
"768",2012,2,808,1526,303,32,200,478,1103,91,44,639,4326,1378,175,446,"N",1.23274744797188
"769",2012,4,716,1346,247,22,198,473,1251,123,41,745,4331,1439,204,574,"N",0.767294436392258
"770",2012,1,731,1468,301,25,194,479,1325,105,35,543,4405,1296,129,497,"N",0.827094561435137
"771",2013,2,685,1468,302,31,130,519,1142,62,41,651,4485,1460,176,485,"N",0.891065132958138
"772",2013,1,688,1354,247,21,181,542,1384,64,31,512,4351,1326,127,409,"N",0.86871757097767
"773",2013,3,745,1460,298,14,212,416,1125,79,29,678,4359,1438,202,473,"Y",0.834331386082916
"774",2013,1,853,1566,363,29,178,581,1308,123,19,613,4362,1366,156,524,"N",1.49805950824509
"775",2013,5,598,1385,237,19,148,411,1207,105,42,643,4365,1424,182,509,"N",1.18699221157481
"776",2013,5,602,1307,297,18,172,439,1230,63,32,643,4344,1332,160,540,"N",0.994235056799889
"777",2013,3,698,1370,274,20,155,585,1245,67,35,554,4421,1294,170,435,"N",1.0519383357672
"778",2013,2,745,1391,290,23,171,562,1283,117,36,611,4324,1359,147,554,"N",0.749096980445097
"779",2013,5,706,1511,283,36,159,427,1204,112,32,708,4308,1545,136,517,"N",0.735624736429975
"780",2013,1,796,1625,292,23,176,531,1073,35,20,587,4388,1369,128,462,"Y",1.44328488470235
"781",2013,5,610,1307,266,16,148,426,1535,110,61,766,4320,1530,191,616,"N",0.17687146600779
"782",2013,3,648,1443,254,34,112,422,1048,153,32,555,4345,1366,155,469,"Y",0.791804726245636
"783",2013,3,733,1476,270,39,164,523,1221,82,34,685,4373,1475,167,533,"Y",1.2276193817822
"784",2013,1,649,1447,281,17,138,476,1146,78,28,524,4351,1321,127,460,"Y",2.20820868145122
"785",2013,5,513,1257,219,31,95,432,1232,78,29,602,4380,1376,121,526,"N",0.332195907015778
"786",2013,4,640,1381,238,43,157,407,1183,142,50,615,4328,1401,175,466,"N",0.760715597023024
"787",2013,4,614,1346,285,15,151,533,1430,52,33,733,4351,1591,168,458,"N",0.744803393403383
"788",2013,4,650,1321,247,24,144,466,1214,115,31,633,4342,1452,171,437,"N",2.29339520810667
"789",2013,4,619,1318,263,32,130,512,1384,114,35,618,4430,1442,152,458,"N",0.488857420261949
"790",2013,1,767,1403,301,25,186,573,1178,74,28,574,4356,1339,163,428,"Y",0.594483358935841
"791",2013,4,610,1355,255,32,140,417,1205,73,29,689,4309,1465,152,506,"N",1.67930551958215
"792",2013,2,634,1346,273,35,161,469,1330,94,42,533,4412,1299,101,515,"Y",0.76185218652665
"793",2013,3,618,1349,246,26,146,467,1309,118,34,643,4365,1407,156,525,"N",0.648392937886943
"794",2013,4,624,1318,249,17,188,529,1353,49,23,702,4395,1467,174,478,"N",0.731630425158298
"795",2013,4,629,1446,280,35,107,469,1078,67,26,643,4342,1380,145,521,"Y",1.38585416892809
"796",2013,1,783,1494,322,20,125,481,1110,45,22,555,4379,1366,112,451,"Y",0.91210410491149
"797",2013,2,700,1421,296,23,165,589,1171,73,38,608,4392,1315,153,482,"N",0.523527675914374
"798",2013,2,730,1465,262,23,176,462,1067,149,46,589,4390,1370,157,498,"N",1.11242361791368
"799",2013,5,712,1398,273,24,185,510,1123,112,41,685,4356,1451,195,500,"N",1.24851243307073
"800",2013,2,656,1365,259,27,161,464,1192,88,28,576,4337,1367,142,405,"Y",1.12409598589097
"801",2014,5,615,1379,259,47,118,398,1165,86,33,683,4333,1467,154,469,"N",0.919659428262349
"802",2014,2,573,1316,240,22,123,472,1369,95,33,547,4365,1369,121,472,"N",0.917286544077697
"803",2014,1,705,1434,264,16,211,401,1285,44,20,557,4384,1342,151,472,"N",0.971858181544111
"804",2014,5,634,1355,282,20,123,535,1337,63,25,653,4397,1458,154,482,"N",1.30644828069478
"805",2014,4,660,1400,279,32,155,417,1362,85,36,687,4323,1468,140,557,"N",0.769007125830098
"806",2014,5,614,1315,270,31,157,442,1477,65,40,636,4390,1398,115,504,"Y",0.615751698965576
"807",2014,4,595,1282,254,20,131,415,1252,122,52,576,4338,1282,163,507,"N",1.01698057129699
"808",2014,3,669,1411,284,23,142,504,1189,104,27,581,4405,1398,135,464,"N",0.772027492578861
"809",2014,4,755,1551,307,41,186,397,1281,85,48,770,4293,1528,173,531,"N",0.896560223011368
"810",2014,1,757,1557,325,26,155,443,1144,106,41,648,4362,1475,127,462,"N",1.43646890489882
"811",2014,4,629,1317,240,19,163,495,1442,122,37,657,4316,1437,139,484,"Y",0.33000757581571
"812",2014,2,651,1456,286,29,95,380,985,153,36,565,4352,1386,128,440,"Y",0.701002379549248
"813",2014,1,773,1464,304,31,155,492,1266,81,39,590,4448,1307,126,504,"N",1.14639203619119
"814",2014,1,718,1476,302,38,134,519,1246,138,50,554,4394,1338,142,429,"Y",2.03940796902339
"815",2014,4,645,1399,254,36,122,501,1419,58,21,613,4373,1481,114,458,"N",0.393164825128054
"816",2014,3,650,1366,297,28,150,423,1197,102,43,594,4373,1386,167,431,"N",0.951192944625109
"817",2014,5,715,1412,316,27,128,544,1329,99,36,728,4305,1588,147,408,"N",0.787163213928102
